"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLERfUAP","task 1553","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERgUAP","task 1554","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERhUAP","task 1555","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERiUAP","task 1556","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERjUAP","task 1557","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERkUAP","task 1558","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERlUAP","task 1559","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERmUAP","task 1560","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERnUAP","task 1561","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERoUAP","task 1562","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERpUAP","task 1563","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERqUAP","task 1564","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERrUAP","task 1565","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERsUAP","task 1566","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERtUAP","task 1567","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERuUAP","task 1568","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERvUAP","task 1569","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERwUAP","task 1570","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERxUAP","task 1571","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERyUAP","task 1572","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLERzUAP","task 1573","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES0UAP","task 1574","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES1UAP","task 1575","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES2UAP","task 1576","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES3UAP","task 1577","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES4UAP","task 1578","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES5UAP","task 1579","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES6UAP","task 1580","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES7UAP","task 1581","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES8UAP","task 1582","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLES9UAP","task 1583","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESAUA5","task 1584","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESBUA5","task 1585","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESCUA5","task 1586","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESDUA5","task 1587","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESEUA5","task 1588","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESFUA5","task 1589","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESGUA5","task 1590","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESHUA5","task 1591","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESIUA5","task 1592","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESJUA5","task 1593","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESKUA5","task 1594","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESLUA5","task 1595","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESMUA5","task 1596","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESNUA5","task 1597","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESOUA5","task 1598","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESPUA5","task 1599","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESQUA5","task 1600","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESRUA5","task 1601","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESSUA5","task 1602","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESTUA5","task 1603","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESUUA5","task 1604","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESVUA5","task 1605","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESWUA5","task 1606","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESXUA5","task 1607","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESYUA5","task 1608","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESZUA5","task 1609","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESaUAP","task 1610","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESbUAP","task 1611","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEScUAP","task 1612","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESdUAP","task 1613","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESeUAP","task 1614","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESfUAP","task 1615","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESgUAP","task 1616","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEShUAP","task 1617","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESiUAP","task 1618","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESjUAP","task 1619","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESkUAP","task 1620","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESlUAP","task 1621","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESmUAP","task 1622","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESnUAP","task 1623","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESoUAP","task 1624","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESpUAP","task 1625","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESqUAP","task 1626","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESrUAP","task 1627","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESsUAP","task 1628","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEStUAP","task 1629","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESuUAP","task 1630","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESvUAP","task 1631","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESwUAP","task 1632","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESxUAP","task 1633","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESyUAP","task 1634","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLESzUAP","task 1635","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET0UAP","task 1636","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET1UAP","task 1637","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET2UAP","task 1638","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET3UAP","task 1639","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET4UAP","task 1640","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET5UAP","task 1641","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET6UAP","task 1642","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET7UAP","task 1643","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET8UAP","task 1644","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLET9UAP","task 1645","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETAUA5","task 1646","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETBUA5","task 1647","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETCUA5","task 1648","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETDUA5","task 1649","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETEUA5","task 1650","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETFUA5","task 1651","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETGUA5","task 1652","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETHUA5","task 1653","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETIUA5","task 1654","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETJUA5","task 1655","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETKUA5","task 1656","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETLUA5","task 1657","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETMUA5","task 1658","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETNUA5","task 1659","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETOUA5","task 1660","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETPUA5","task 1661","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETQUA5","task 1662","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETRUA5","task 1663","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETSUA5","task 1664","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETTUA5","task 1665","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETUUA5","task 1666","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETVUA5","task 1667","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETWUA5","task 1668","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETXUA5","task 1669","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETYUA5","task 1670","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETZUA5","task 1671","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETaUAP","task 1672","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETbUAP","task 1673","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETcUAP","task 1674","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETdUAP","task 1675","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETeUAP","task 1676","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETfUAP","task 1677","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETgUAP","task 1678","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEThUAP","task 1679","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETiUAP","task 1680","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETjUAP","task 1681","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETkUAP","task 1682","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETlUAP","task 1683","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETmUAP","task 1684","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETnUAP","task 1685","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEToUAP","task 1686","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETpUAP","task 1687","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETqUAP","task 1688","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETrUAP","task 1689","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETsUAP","task 1690","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETtUAP","task 1691","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETuUAP","task 1692","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETvUAP","task 1693","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETwUAP","task 1694","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETxUAP","task 1695","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETyUAP","task 1696","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLETzUAP","task 1697","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU0UAP","task 1698","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU1UAP","task 1699","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU2UAP","task 1700","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU3UAP","task 1701","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU4UAP","task 1702","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU5UAP","task 1703","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU6UAP","task 1704","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU7UAP","task 1705","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU8UAP","task 1706","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEU9UAP","task 1707","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUAUA5","task 1708","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUBUA5","task 1709","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUCUA5","task 1710","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUDUA5","task 1711","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUEUA5","task 1712","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUFUA5","task 1713","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUGUA5","task 1714","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUHUA5","task 1715","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUIUA5","task 1716","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUJUA5","task 1717","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUKUA5","task 1718","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEULUA5","task 1719","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUMUA5","task 1720","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUNUA5","task 1721","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUOUA5","task 1722","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUPUA5","task 1723","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUQUA5","task 1724","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEURUA5","task 1725","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUSUA5","task 1726","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUTUA5","task 1727","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUUUA5","task 1728","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUVUA5","task 1729","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUWUA5","task 1730","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
