"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLDx0UAH","task 595","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx1UAH","task 596","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx2UAH","task 597","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx3UAH","task 598","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx4UAH","task 599","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx5UAH","task 600","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx6UAH","task 601","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx7UAH","task 602","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx8UAH","task 603","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDx9UAH","task 604","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxAUAX","task 605","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxBUAX","task 606","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxCUAX","task 607","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxDUAX","task 608","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxEUAX","task 609","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxFUAX","task 610","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxGUAX","task 611","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxHUAX","task 612","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxIUAX","task 613","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxJUAX","task 614","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxKUAX","task 615","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxLUAX","task 616","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxMUAX","task 617","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxNUAX","task 618","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxOUAX","task 619","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxPUAX","task 620","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxQUAX","task 621","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxRUAX","task 622","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxSUAX","task 623","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxTUAX","task 624","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxUUAX","task 625","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxVUAX","task 626","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxWUAX","task 627","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxXUAX","task 628","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxYUAX","task 629","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxZUAX","task 630","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxaUAH","task 631","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxbUAH","task 632","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxcUAH","task 633","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxdUAH","task 634","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxeUAH","task 635","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxfUAH","task 636","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxgUAH","task 637","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxhUAH","task 638","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxiUAH","task 639","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxjUAH","task 640","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxkUAH","task 641","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxlUAH","task 642","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxmUAH","task 643","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxnUAH","task 644","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxoUAH","task 645","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxpUAH","task 646","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxqUAH","task 647","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxrUAH","task 648","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxsUAH","task 649","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxtUAH","task 650","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxuUAH","task 651","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxvUAH","task 652","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxwUAH","task 653","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxxUAH","task 654","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxyUAH","task 655","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDxzUAH","task 656","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy0UAH","task 657","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy1UAH","task 658","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy2UAH","task 659","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy3UAH","task 660","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy4UAH","task 661","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy5UAH","task 662","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy6UAH","task 663","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy7UAH","task 664","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy8UAH","task 665","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDy9UAH","task 666","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyAUAX","task 667","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyBUAX","task 668","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyCUAX","task 669","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyDUAX","task 670","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyEUAX","task 671","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyFUAX","task 672","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyGUAX","task 673","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyHUAX","task 674","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyIUAX","task 675","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyJUAX","task 676","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyKUAX","task 677","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyLUAX","task 678","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyMUAX","task 679","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyNUAX","task 680","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyOUAX","task 681","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyPUAX","task 682","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyQUAX","task 683","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyRUAX","task 684","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDySUAX","task 685","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyTUAX","task 686","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyUUAX","task 687","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyVUAX","task 688","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyWUAX","task 689","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyXUAX","task 690","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyYUAX","task 691","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyZUAX","task 692","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyaUAH","task 693","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDybUAH","task 694","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDycUAH","task 695","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDydUAH","task 696","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyeUAH","task 697","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyfUAH","task 698","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDygUAH","task 699","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyhUAH","task 700","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyiUAH","task 701","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyjUAH","task 702","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDykUAH","task 703","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDylUAH","task 704","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDymUAH","task 705","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDynUAH","task 706","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyoUAH","task 707","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDypUAH","task 708","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyqUAH","task 709","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyrUAH","task 710","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDysUAH","task 711","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDytUAH","task 712","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyuUAH","task 713","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyvUAH","task 714","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDywUAH","task 715","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyxUAH","task 716","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyyUAH","task 717","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDyzUAH","task 718","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz0UAH","task 719","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz1UAH","task 720","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz2UAH","task 721","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz3UAH","task 722","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz4UAH","task 723","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz5UAH","task 724","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz6UAH","task 725","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz7UAH","task 726","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz8UAH","task 727","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDz9UAH","task 728","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzAUAX","task 729","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzBUAX","task 730","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzCUAX","task 731","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzDUAX","task 732","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzEUAX","task 733","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzFUAX","task 734","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzGUAX","task 735","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzHUAX","task 736","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzIUAX","task 737","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzJUAX","task 738","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzKUAX","task 739","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzLUAX","task 740","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzMUAX","task 741","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzNUAX","task 742","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzOUAX","task 743","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzPUAX","task 744","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzQUAX","task 745","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzRUAX","task 746","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzSUAX","task 747","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzTUAX","task 748","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzUUAX","task 749","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzVUAX","task 750","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzWUAX","task 751","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzXUAX","task 752","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzYUAX","task 753","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzZUAX","task 754","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzaUAH","task 755","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzbUAH","task 756","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzcUAH","task 757","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzdUAH","task 758","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzeUAH","task 759","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzfUAH","task 760","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzgUAH","task 761","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzhUAH","task 762","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDziUAH","task 763","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzjUAH","task 764","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzkUAH","task 765","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzlUAH","task 766","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzmUAH","task 767","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDznUAH","task 768","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzoUAH","task 769","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzpUAH","task 770","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzqUAH","task 771","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzrUAH","task 772","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
